horizon,outer_fold,candidate_configuration_id,candidate_parameters_json,inner_train_N,inner_validation_N,inner_validation_MAE,inner_validation_MSE,inner_validation_RMSE,selected,selection_reason,inner_train_date_start,inner_train_date_end,inner_validation_date_start,inner_validation_date_end,outer_test_accessed_during_selection
1,1,h1_cfg_001,"{""early_stopping"":true,""l2_regularization"":2.2553445468539788e-05,""learning_rate"":0.013056512630999152,""max_bins"":249,""max_iter"":1339,""max_leaf_nodes"":235,""min_samples_leaf"":90,""random_state"":42,""validation_fraction"":0.1}",214,38,1.4748123482502848,3.2901667749160026,1.8138816871328742,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_002,"{""early_stopping"":true,""l2_regularization"":0.11063023219768321,""learning_rate"":0.024200122147065746,""max_bins"":66,""max_iter"":810,""max_leaf_nodes"":109,""min_samples_leaf"":108,""random_state"":42,""validation_fraction"":0.1}",214,38,1.6631825657894743,3.969399592670643,1.9923352109197496,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_003,"{""early_stopping"":true,""l2_regularization"":0.0003175545330066572,""learning_rate"":0.014444138617694634,""max_bins"":73,""max_iter"":217,""max_leaf_nodes"":245,""min_samples_leaf"":78,""random_state"":42,""validation_fraction"":0.1}",214,38,1.4248914439679385,3.1567079458083374,1.7767126795878778,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_004,"{""early_stopping"":true,""l2_regularization"":0.051353805931504556,""learning_rate"":0.015383041707507813,""max_bins"":227,""max_iter"":1125,""max_leaf_nodes"":165,""min_samples_leaf"":136,""random_state"":42,""validation_fraction"":0.1}",214,38,1.6631825657894743,3.969399592670643,1.9923352109197496,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_005,"{""early_stopping"":true,""l2_regularization"":2.4376763112335127e-06,""learning_rate"":0.03304771794748844,""max_bins"":79,""max_iter"":654,""max_leaf_nodes"":173,""min_samples_leaf"":120,""random_state"":42,""validation_fraction"":0.1}",214,38,1.6631825657894743,3.969399592670643,1.9923352109197496,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_006,"{""early_stopping"":true,""l2_regularization"":9.166381755025244,""learning_rate"":0.019004307670823638,""max_bins"":122,""max_iter"":546,""max_leaf_nodes"":212,""min_samples_leaf"":69,""random_state"":42,""validation_fraction"":0.1}",214,38,1.4760250378004767,3.2322663405905074,1.7978504778180269,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_007,"{""early_stopping"":true,""l2_regularization"":0.003480626847816081,""learning_rate"":0.08365972416659709,""max_bins"":166,""max_iter"":232,""max_leaf_nodes"":203,""min_samples_leaf"":29,""random_state"":42,""validation_fraction"":0.1}",214,38,1.3811897959185309,2.7953557095967305,1.6719317299449552,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_008,"{""early_stopping"":true,""l2_regularization"":0.2247783784357288,""learning_rate"":0.040765235850935534,""max_bins"":70,""max_iter"":819,""max_leaf_nodes"":63,""min_samples_leaf"":24,""random_state"":42,""validation_fraction"":0.1}",214,38,1.525023401095759,3.2804531194798976,1.8112021199965225,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_009,"{""early_stopping"":true,""l2_regularization"":1.6387437553282896e-05,""learning_rate"":0.03415602549720385,""max_bins"":234,""max_iter"":1372,""max_leaf_nodes"":160,""min_samples_leaf"":59,""random_state"":42,""validation_fraction"":0.1}",214,38,1.4667075102103595,3.2163760908576067,1.793425797421685,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_010,"{""early_stopping"":true,""l2_regularization"":0.0009006033354946961,""learning_rate"":0.0179994930908516,""max_bins"":200,""max_iter"":1160,""max_leaf_nodes"":101,""min_samples_leaf"":43,""random_state"":42,""validation_fraction"":0.1}",214,38,1.475389392892638,3.1897702154059058,1.7859927814540308,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_011,"{""early_stopping"":true,""l2_regularization"":0.0021778586561852402,""learning_rate"":0.016481295051731803,""max_bins"":241,""max_iter"":1146,""max_leaf_nodes"":229,""min_samples_leaf"":152,""random_state"":42,""validation_fraction"":0.1}",214,38,1.6631825657894743,3.969399592670643,1.9923352109197496,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_012,"{""early_stopping"":true,""l2_regularization"":0.3385980845114992,""learning_rate"":0.09592375898715846,""max_bins"":127,""max_iter"":657,""max_leaf_nodes"":194,""min_samples_leaf"":17,""random_state"":42,""validation_fraction"":0.1}",214,38,1.5228204320695327,3.3631129176374905,1.8338791993033485,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
1,1,h1_cfg_013,"{""early_stopping"":true,""l2_regularization"":0.00014235500817988373,""learning_rate"":0.03776872422644741,""max_bins"":190,""max_iter"":1297,""max_leaf_nodes"":119,""min_samples_leaf"":149,""random_state"":42,""validation_fraction"":0.1}",214,38,1.6631825657894743,3.969399592670643,1.9923352109197496,False,not_selected_higher_inner_validation_MAE_or_tie_break_not_won,2021-01-18,2021-08-19,2021-08-21,2021-09-27,False
