policy_type,policy_display_name,horizon_days,threshold_mg_L,nominal_budget_fraction,outer_fold_or_pooled,model,startup_dates,eligible_dates,event_count_eligible,candidate_alarms,issued_alarms,suppressed_candidates,unused_capacity,maximum_integer_capacity,realized_alarm_fraction,true_positives,false_positives,false_negatives,recall,precision,miss_rate,false_alarm_rate,cutoff_information_scope,quota_rule,causal,hard_prefix_capacity_enforced,prospective_field_validation,source_package,source_file,source_sha256
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.1,3,ElasticNet,30,219,49,40,22,18,,22,0.1004566210045662,7,15,42,0.1428571428571428,0.3181818181818182,0.8571428571428571,0.088235294117647,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.05,3,ElasticNet,30,219,32,33,11,22,,11,0.0502283105022831,1,10,31,0.03125,0.0909090909090909,0.96875,0.053475935828877,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.1,3,ElasticNet,30,219,32,40,22,18,,22,0.1004566210045662,4,18,28,0.125,0.1818181818181818,0.875,0.0962566844919786,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.05,3,ElasticNet,30,219,12,33,11,22,,11,0.0502283105022831,1,10,11,0.0833333333333333,0.0909090909090909,0.9166666666666666,0.0483091787439613,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.1,3,ElasticNet,30,219,12,40,22,18,,22,0.1004566210045662,4,18,8,0.3333333333333333,0.1818181818181818,0.6666666666666666,0.0869565217391304,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.05,1,HGBR,30,219,48,2,1,1,,11,0.0045662100456621,0,1,48,0.0,0.0,1.0,0.0058479532163742,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.1,1,HGBR,30,219,48,2,1,1,,22,0.0045662100456621,0,1,48,0.0,0.0,1.0,0.0058479532163742,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.05,1,HGBR,30,219,28,2,1,1,,11,0.0045662100456621,0,1,28,0.0,0.0,1.0,0.0052356020942408,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,16,0.1,1,HGBR,30,219,28,2,1,1,,22,0.0045662100456621,0,1,28,0.0,0.0,1.0,0.0052356020942408,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.05,1,HGBR,30,219,13,2,1,1,,11,0.0045662100456621,0,1,13,0.0,0.0,1.0,0.0048543689320388,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,17,0.1,1,HGBR,30,219,13,2,1,1,,22,0.0045662100456621,0,1,13,0.0,0.0,1.0,0.0048543689320388,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
historical_quota_enforced_sequential_simulation,historical quota-enforced sequential simulation,5,15,0.05,2,HGBR,30,219,20,28,8,20,,11,0.0365296803652968,1,7,19,0.05,0.125,0.95,0.0351758793969849,past_scores_only_then_prefix_quota_gate,A_j <= ceil(r * j) at every eligible-date prefix,True,True,False,sequential_quota_enforced,revision_2026/08_sequential_alarm_policy/h5/quota_enforced/quota_enforced_h5_metrics_by_fold.csv,8e8ddad3af2f6ec7f59f9ef6b214278d2777de47c342110c4c081196ddd1d245
