horizon,fold,epoch,n_train_sub,n_val_sub,n_test_fold,train_loss_total,train_loss_reg,train_loss_bce,train_loss_rank,train_mae,val_mae,val_recall_tau16_r05,val_event_rate_tau16,grad_l2_pre_mean,grad_l2_pre_p90,grad_l2_pre_max,grad_l2_post_mean,grad_l2_post_p90,grad_l2_post_max,grad_max_abs_pre_max,grad_mean_abs_pre_mean,grad_clip_threshold,clip_fraction,is_exploding_risk,is_vanishing_risk,best_epoch_marker,generalization_gap_mae,val_mae_above_fold_best,train_mae_ratio_to_best,val_mae_ratio_to_best,fit_regime
5,2,10,423,75,249,3.152979952948434,1.8871065037591117,1.0079329098973955,0.47222408652305603,2.342907054083688,3.3908571004867554,0.0,0.03999999910593033,9.230959803547842,11.518233506281737,15.037001968285706,0.9999999333546555,1.000000013026657,1.0000000756439504,2.415043830871582,0.015578566387678508,1.0,1.0,1.0,0.0,,1.0479500464030673,2.0416679978370667,1.2258836621263758,2.5132556243060447,stable_or_improving
5,2,11,423,75,249,3.2171720436641147,1.940288475581578,0.9653471793447223,0.4983394742012024,2.38831513268607,2.6297647953033447,0.0,0.03999999910593033,8.997316175323295,11.224579213178378,11.33316694026304,0.9999999242239511,0.9999999758954796,0.9999999873834894,2.6347029209136963,0.014304358537421898,1.0,1.0,1.0,0.0,,0.24144966261727463,1.280575692653656,1.2496426164520227,1.9491447048740003,stable_or_improving
5,2,12,423,75,249,3.011419875281198,1.8403973749705724,0.9698245865958077,0.42080557559217724,2.3030286516462053,2.6800193786621094,0.0,0.03999999910593033,9.318094099064052,11.383026564588683,12.038407149941692,0.9999999205121407,0.9999999581799771,0.9999999922292773,2.670269012451172,0.014957703851321311,1.0,1.0,1.0,0.0,,0.3769907270159041,1.3308302760124207,1.205018010655225,1.9863926957301887,stable_or_improving
5,2,13,423,75,249,3.183189187731062,1.7978241784232003,0.9975740739277431,0.5620146649224418,2.2490891558783397,2.943246364593506,0.0,0.03999999910593033,11.146815729810978,15.813589802325142,16.59968546679456,0.9999999048673816,0.9999999450572872,0.9999999534229562,3.3671321868896484,0.01718651140532739,1.0,1.0,1.0,0.0,,0.6941572087151662,1.5940572619438171,1.176795146888646,2.1814928380411827,stable_or_improving
5,2,14,423,75,249,2.981591667447771,1.9517192159380232,0.9068174873079572,0.34698709739106043,2.4074164799281528,1.8763535022735596,0.0,0.03999999910593033,9.234310214780086,10.718580251540386,10.967809133390482,0.9999998974787622,0.9999999539493717,0.9999999641413517,2.9229564666748047,0.014592342467067516,1.0,1.0,1.0,0.0,,-0.5310629776545932,0.5271643996238708,1.2596370502763854,1.3907268436934201,underfitting_risk
5,2,15,423,75,249,3.0989205496651784,1.8932088783809118,0.9441210031509399,0.45659937603133066,2.3521043402808055,2.9078187942504883,0.0,0.03999999910593033,12.325639964678512,15.903066090231341,16.369061672135132,0.9999999300847355,0.99999995841681,0.9999999682786432,3.405618906021118,0.018741426973197365,1.0,1.0,1.0,0.0,,0.5557144539696828,1.5586296916007996,1.2306959754724365,2.155234420838256,stable_or_improving
5,2,16,423,75,249,3.010982479367937,1.8755005938666207,0.9090503794806344,0.4214654096535274,2.329585313796997,1.9926815032958984,0.0,0.03999999910593033,10.906437803172578,14.380985520264465,15.490112177375604,0.9999999574084251,1.0000000396259556,1.0000000455020188,3.9320900440216064,0.01687213362308614,1.0,1.0,1.0,0.0,,-0.33690381050109863,0.6434924006462097,1.2189133029138408,1.476947523058441,stable_or_improving
5,2,17,423,75,249,2.7748172964368547,1.8351024389266968,0.8097495266369411,0.3241893265928541,2.2923614297594344,2.177487850189209,0.0,0.03999999910593033,9.162754454839066,11.718996907382678,12.901955534057588,0.9999998824147357,0.9999999149782488,0.9999999259543956,2.5863237380981445,0.014556158517386607,1.0,1.0,1.0,0.0,,-0.11487357957022537,0.8282987475395203,1.1994365800950684,1.6139233899182956,stable_or_improving
5,2,18,423,75,249,2.793851443699428,1.828665018081665,0.8796928950718471,0.31240759789943695,2.280599389757429,1.7023863196372986,0.0,0.03999999910593033,9.886136508025507,11.871000925415462,12.04315237490865,0.9999999143281112,0.9999999663061311,0.999999979532731,3.005661725997925,0.01702473564313186,1.0,1.0,1.0,0.0,,-0.5782130701201305,0.35319721698760986,1.1932823057944284,1.261784813036187,stable_or_improving
5,2,19,423,75,249,2.6221631935664584,1.5991091898509435,0.8174798148018974,0.38040436804294586,2.0471275193350658,1.6627394556999207,0.0,0.03999999910593033,10.417555500704404,15.831198323572695,21.13720108590684,0.9999999249330271,0.9999999917512462,1.0000000339014143,3.4756901264190674,0.017376803886778973,1.0,1.0,1.0,0.0,,-0.3843880636351451,0.31355035305023193,1.071122380150772,1.2323991147233895,stable_or_improving
5,2,20,423,75,249,2.6211940220424106,1.7400824853352137,0.7928526060921806,0.2895713767835072,2.186856269836426,1.8299840092658997,0.0,0.03999999910593033,9.039169055508976,13.379732002209204,13.877319498463876,0.9999998667605088,0.9999999348062337,1.0000000035615813,2.215202808380127,0.01649357378595478,1.0,1.0,1.0,0.0,,-0.3568722605705261,0.48079490661621094,1.1442329169389853,1.356358427200436,stable_or_improving
5,2,21,423,75,249,2.698265995298113,1.8177691016878401,0.7991171564374652,0.2864475612129484,2.270219087600708,1.5886969566345215,0.0,0.03999999910593033,10.934259696098417,12.20033059473577,12.215448939262147,0.9999999345196586,0.9999999953204675,1.0000000310919854,2.575538158416748,0.01790081340620484,1.0,1.0,1.0,0.0,,-0.6815221309661865,0.23950785398483276,1.18785100078398,1.1775198550851473,stable_or_improving
5,2,22,423,75,249,2.4099666561399187,1.6429620129721505,0.7369684747287205,0.23201679757663182,2.0881694895880565,1.4280372858047485,0.0,0.03999999910593033,7.939889519949054,9.471569999184352,10.170151503966236,0.9999998873489461,0.9999999176910159,0.9999999336687302,2.0681874752044678,0.014732799688194331,1.0,1.0,1.0,0.0,,-0.660132203783308,0.07884818315505981,1.0925968473973164,1.058441165141498,stable_or_improving
5,2,23,423,75,249,2.3634382826941356,1.6049514838627406,0.7073936547551837,0.23860756201403482,2.056116955620902,1.3991615176200867,0.0,0.03999999910593033,8.694959707393384,12.463556695285138,12.509313151707344,0.9999999185168874,0.9999999697151447,0.9999999824809719,2.9878036975860596,0.01438443097577227,1.0,1.0,1.0,0.0,,-0.6569554380008151,0.04997241497039795,1.075825939797035,1.037038851612614,stable_or_improving
5,2,24,423,75,249,2.1744199310030257,1.4772807019097465,0.6658130884170532,0.2126081245286124,1.9111985308783395,1.3504192233085632,0.0,0.03999999910593033,9.847347003496344,12.593881087435744,15.612718711833768,0.9999998977766535,0.9999999701763036,1.0000000078382527,2.9632279872894287,0.01605279837608797,1.0,1.0,1.0,0.0,,-0.5607793075697762,0.0012301206588745117,1.0,1.0009117481429837,stable_or_improving
5,2,25,423,75,249,2.319784300667899,1.5609278167997087,0.712278493813106,0.23677807407719748,2.0053318568638394,1.5136616230010986,0.0,0.03999999910593033,7.960699835922163,10.613736943354985,11.415839771343157,0.9999998933979567,0.9999999417575944,0.999999971256329,2.2779619693756104,0.014290188224117999,1.0,1.0,1.0,0.0,,-0.4916702338627408,0.1644725203514099,1.0492535571080825,1.1219047204193988,stable_or_improving
5,2,26,423,75,249,2.308981248310634,1.58218971320561,0.6844774442059653,0.22578933941466467,2.0394070148468018,1.3767431676387787,0.0,0.03999999910593033,7.919222517391906,10.005631502662528,10.340289472670277,0.9999998782639788,0.9999999402987193,0.9999999706541298,1.7163143157958984,0.014343741937747873,1.0,1.0,1.0,0.0,,-0.6626638472080231,0.027554064989089966,1.0670827660743025,1.0204226856968948,stable_or_improving
5,2,27,423,75,249,2.197398543357849,1.493604029927935,0.668014645576477,0.2164183525102479,1.9334262779780798,1.3491891026496887,0.0,0.03999999910593033,8.98272211648097,12.416161333322881,13.137841870611853,0.9999999092269827,0.9999999529800323,0.9999999569779439,2.954345703125,0.014641544503226649,1.0,1.0,1.0,0.0,,-0.584237175328391,0.0,1.01163026589892,1.0,stable_or_improving
5,2,28,423,75,249,2.194350446973528,1.497043320110866,0.6409100294113159,0.22340078439031327,1.947600279535566,1.534961462020874,0.0,0.03999999910593033,8.0453455052671,11.638795852891285,13.595558291891418,0.9999999016610905,0.9999999595683666,0.999999979700078,3.47383975982666,0.013551356853363545,1.0,1.0,1.0,0.0,,-0.412638817514692,0.1857723593711853,1.0190465553782617,1.1376918617311278,stable_or_improving
5,3,0,634,113,249,13.892818164825439,11.971645259857178,1.2645390927791595,0.8303209662437439,12.471645259857178,12.391763687133789,0.0,0.044247787445783615,2.2172811352861306,2.955287418032023,3.1136557070482005,0.999999537200965,0.9999996308964229,0.9999996602854813,1.0,0.0028646841923216032,1.0,1.0,0.0,0.0,,-0.07988157272338903,10.382773041725159,6.987268133680005,6.168154000843192,warmup
5,3,1,634,113,249,13.064954280853271,11.428496837615967,1.2065297663211823,0.6518138974905014,11.928496837615967,11.454396724700928,0.0,0.044247787445783615,3.1794856032224947,4.829132937703628,5.273096076058775,0.9999996556983455,0.9999997937083904,0.9999998279890713,1.2661044597625732,0.00445972033116566,1.0,1.0,0.0,0.0,,-0.47410011291503906,9.445406079292297,6.682967972513614,5.701567974385014,warmup
5,3,2,634,113,249,10.462265491485596,8.567596197128296,1.3111214578151702,0.7914260745048523,9.063672590255738,5.596846342086792,0.0,0.044247787445783615,11.742997816535459,17.396679493827005,31.551821022323992,0.999999870682986,0.9999999484681653,0.9999999512565397,6.125728607177734,0.016534170156761584,1.0,1.0,1.0,0.0,,-3.466826248168946,3.5878556966781616,5.077943554716539,2.7858996530809574,warmup
5,3,3,634,113,249,6.642114067077637,4.278714799880982,1.5019863545894623,1.0444338977336884,4.757615756988526,3.4832546710968018,0.0,0.044247787445783615,21.911198342320155,30.929782778595758,32.374377327990054,0.9999999980597447,1.0000000663904165,1.0000001207421219,7.267971992492676,0.033268571112618966,1.0,1.0,1.0,0.0,,-1.2743610858917238,1.4742640256881714,2.6654652436354245,1.733833195817746,warmup
5,3,4,634,113,249,4.305150890350342,2.6952423810958863,1.1750300407409668,0.6463503360748291,3.161675310134888,4.200626969337463,0.0,0.044247787445783615,12.656541985710202,15.755693711498202,15.957041333935422,0.9999999487016875,0.999999997899715,1.0000000703959107,5.171241283416748,0.01810313753171042,1.0,1.0,1.0,0.0,,1.0389516592025756,2.191636323928833,1.771335913045472,2.0909141508138043,warmup
5,3,5,634,113,249,3.9869154930114745,2.495650815963745,1.0787960112094879,0.6028478980064392,2.9626018524169924,3.5047436952590942,0.0,0.044247787445783615,12.455725337374023,17.79487835091305,21.536458547871614,0.9999999290176401,1.00000000958662,1.000000010459189,5.54815673828125,0.017861473631128034,1.0,1.0,1.0,0.0,,0.5421418428421019,1.4957530498504639,1.6598045474243757,1.7445296240024186,warmup
5,3,6,634,113,249,3.676897144317627,2.2170217275619506,1.046490526199341,0.5942722119390964,2.6710125684738157,3.1953022480010986,0.0,0.044247787445783615,10.504109579242233,13.29707753024631,14.514983580911661,0.9999999058348464,0.9999999856195244,0.999999986941475,3.6517958641052246,0.015518146635555941,1.0,1.0,1.0,0.0,,0.5242896795272829,1.1863116025924683,1.4964409759494393,1.5905013073623204,warmup
5,3,7,634,113,249,3.3686625957489014,2.020330047607422,1.031646764278412,0.5209603250026703,2.4743701219558716,2.743543267250061,0.0,0.044247787445783615,9.94093313106353,13.85186871674228,19.885339094183323,0.9999999342049432,0.9999999823639409,0.9999999833483287,4.195870399475098,0.014344586625201564,1.0,1.0,1.0,0.0,,0.26917314529418945,0.7345526218414307,1.3862715899818785,1.365632674059576,warmup
5,3,8,634,113,249,3.4632495641708374,2.087033748626709,0.9800811886787415,0.5629764914512634,2.5501810550689696,2.346790075302124,0.0,0.044247787445783615,10.701236545436934,14.183929203893603,15.13174823185952,0.9999999281809899,0.9999999966000359,1.0000000164063747,3.699908494949341,0.016552281836967487,1.0,1.0,1.0,0.0,,-0.20339097976684561,0.33779942989349365,1.4287448407911116,1.1681438540619908,stable_or_improving
5,3,9,634,113,249,3.084928798675537,1.8563776016235352,0.9524342775344848,0.46935050636529924,2.315449929237366,2.297539710998535,0.0,0.044247787445783615,7.8756578961336015,9.527715090064964,10.47813338732876,0.9999999064511804,0.9999999759905219,1.0000000013760655,2.581373453140259,0.01220329065539084,1.0,1.0,1.0,0.0,,-0.017910218238830655,0.2885490655899048,1.2972361840475521,1.1436288746537262,stable_or_improving
5,3,10,634,113,249,3.0109631776809693,1.8380801677703857,0.9115966498851776,0.4470892667770386,2.289555382728577,2.246936559677124,0.2,0.044247787445783615,9.157542361569337,12.483057163281563,15.145704621842071,0.9999999078655545,0.9999999581657322,1.0000000440576278,3.4771251678466797,0.015028186211554162,1.0,1.0,1.0,0.0,,-0.042618823051452814,0.23794591426849365,1.2827287044097753,1.1184405287363075,stable_or_improving
